Sr No,Gateway,Scheme Name,Fund Name,ISIN,Plan Type,Option,IDCW Option,Active,Thresholds
31,cybrillapoa,ADITYA BIRLA SUN LIFE CONSUMPTION FUND-GROWTH OPTION,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01447,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":1000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":1000,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
32,cybrillapoa,ADITYA BIRLA SUN LIFE CORPORATE BOND FUND - GROWTH - REGULAR PLAN,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01785,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":100,""additional_amount_min"":100,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
33,cybrillapoa,ADITYA BIRLA SUN LIFE CORPORATE BOND FUND -REGULAR - IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KA1KS2,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":100,""additional_amount_min"":100,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
34,cybrillapoa,ADITYA BIRLA SUN LIFE CORPORATE BOND FUND -REGULAR - MONTHLY IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01983,regular,idcw_monthly,payout,true,"[{""type"":""lumpsum"",""amount_min"":100,""additional_amount_min"":100,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
35,cybrillapoa,ADITYA BIRLA SUN LIFE CREDIT RISK FUND - REGULAR - IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KA1K54,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":100,""additional_amount_min"":100,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
36,cybrillapoa,ADITYA BIRLA SUN LIFE CREDIT RISK FUND - REGULAR PLAN - BONUS,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KA1K70,regular,bonus,,true,"[{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001}]"
37,cybrillapoa,ADITYA BIRLA SUN LIFE CREDIT RISK FUND - REGULAR PLAN - GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KA1K47,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":100,""additional_amount_min"":100,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
38,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX 50:50 GILT PLUS SDL APR 2028 INDEX FUND-REGULAR GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB12N5,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
39,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX 50:50 GILT PLUS SDL APR 2028 INDEX FUND-REGULAR IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB13N3,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
40,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX 60:40 SDL+AAA PSU APR 2026 INDEX FUND-REGULAR GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB18O0,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
41,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX 60:40 SDL+AAA PSU APR 2026 INDEX FUND-REGULAR IDCW PAYOUT,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB19O8,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
42,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX 60:40 SDL+AAA PSU-APR 2025 INDEX FUND-REGULAR GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB11I7,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
43,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX 60:40 SDL+AAA PSU-APR 2025 INDEX FUND-REGULAR IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB12I5,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
44,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX 60:40 SDL+AAA PSU-APR 2027 INDEX FUND-REGULAR GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB17H6,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
45,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX 60:40 SDL+AAA PSU-APR 2027 INDEX FUND-REGULAR IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB18H4,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
46,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX GILT APR 2028 INDEX FUND-REGULAR GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB19T7,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
47,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX GILT APR 2028 INDEX FUND-REGULAR IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB10U4,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
48,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX GILT APR 2033 INDEX FUND-REGULAR GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB17Y1,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":1000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
49,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX GILT APR 2033 INDEX FUND-REGULAR IDCW PAYOUT,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB18Y9,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":1000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
50,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX GILT JUNE 2027 INDEX FUND-REGULAR GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KC1050,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":1000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
51,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX GILT JUNE 2027 INDEX FUND-REGULAR IDCW PAYOUT,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KC1068,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":1000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
52,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX GILT-APR 2029 INDEX FUND-REGULAR GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB10O7,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
53,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX GILT-APR 2029 INDEX FUND-REGULAR IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB11O5,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
54,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX GILT-APRIL 2026 INDEX FUND-REGULAR GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB18M4,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
55,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX GILT-APRIL 2026 INDEX FUND-REGULAR IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB19M2,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
56,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX SDL JUN 2032 INDEX FUND - REGULAR GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB12S4,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
57,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL IBX SDL JUN 2032 INDEX FUND - REGULAR IDCW PAYOUT,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KB13S2,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
58,cybrillapoa,ADITYA BIRLA SUN LIFE CRISIL-IBX AAA FINANCIAL SERVICES INDEX-SEP 2027 FUND-REGULAR GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KC1316,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":1000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":100,""additional_amount_multiples"":100},{""type"":""withdrawal"",""amount_min"":0.01,""amount_max"":999999999,""amount_multiples"":0.01,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":1000,""amount_max"":999999999,""amount_multiples"":100,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]},{""type"":""sip"",""frequency"":""calendar_day_daily"",""amount_min"":1000,""amount_max"":999999999,""amount_multiples"":100,""installments_min"":6,""dates"":[]},{""type"":""sip"",""frequency"":""daily"",""amount_min"":1000,""amount_max"":999999999,""amount_multiples"":100,""installments_min"":6,""dates"":[]}]"
